종목코드,회사명,업종,기업개요,시가총액,마켓타입
100590,머큐리,통신 및 방송 장비 제조업,"정보통신장비(AP, 광케이블 등)를 개발, 생산, 판매하며 국내 3대 통신사업자를 대상으로 가정 내 단말장비의 제조, 공급을 주요사업으로 영위. 통신용 광케이블을 유럽, 아프리카 등 해외시장에도 지속 판매 중이며 기존 유선전화 교환기를 IP화한 TDXAGW 및 군위성통신장비 사업을 수행함. 4차산업혁명을 주도하게 될 핵심인프라인 무선 5G와 10기가급 인터넷의 구축 확대에 따라 통신장비 수요가 확대될 것으로 전망됨.",674,KOSDAQ
014100,메디앙스,상품 종합 도매업,"동사는 유아 토털문화기업으로 스킨케어, 수유용품, 완구발육 용품에서부터 유아용 패션에 이르기까지 ""엄마의 또 다른 이름""이라는 모토 아래 육아에 필요한 임상의 과학적인 다양한 제품을 제공함. 스킨케어, 수유용품 등을 품목으로 하는 모자생활 BU 사업부문과 유아동의류를 품목으로 하는 패션 BU 사업부문으로 구성되고 있음. 주요 브랜드로는 Dr.ato, B&B, 더퓨어, UPIS, 타티네 쇼콜라 및 뮤아 등이 있음.",240,KOSDAQ
118990,모트렉스,자동차 신품 부품 제조업,"2001년 10월 설립된 동사는 IVI, HMI를 필두로, 4차산업혁명의 화두인 스마트카, 자율주행자동차, 커넥티드카 및 스마트카의 필수 장치에 해당하는 HUD, ADAS 등을 개발, 제조함. 주요 매출 품목은 Automotive HMI 기술을 적용한 IVI 제품이며 PIO 비즈니스 방식으로 제품을 공급 중임. 지속적인 R&D를 통해 미래 지향적인 In-Vehicle-Infotainment 개발을 위한 핵심 기술들을 확보함.",2862,KOSDAQ
254490,미래반도체,기타 전문 도매업,"동사는 1996년 1월에 설립되었으며, 2023년 1월 코스닥시장에 상장함. 전자, 전기제품 또는 부품제조, 판매 및 수출입업을 사업의 목적으로 하고 있으며, 반도체 유통업을 주사업으로 하고 있음. 동사가 취급하는 반도체는 메모리와 시스템 반도체로 나뉨. 삼성전자의 반도체 대리점으로 등록되어 있으며, 삼성전자와 메모리 AS서비스 대행 계약을 맺고 세계 유일의 메모리 AS센터를 운영하고 있음.",1857,KOSDAQ
446190,미래에셋비전스팩2호,금융 지원 서비스업,정보 없음,108,KOSDAQ
059090,미코,반도체 제조업,"동사는 1999년 설립된 반도체 부품 전문 기업으로, 동사 및 종속회사는 반도체사업부문, 연료전지사업부문, 바이오사업부문을 영위하고 있음. 반도체사업부문에서 동사 및 미코세라믹스는 반도체 및 엘씨디 장비를 구성하는 부품제작, 코미코는 부품의 세정, 코팅사업을 영위하고 있음. 연료전지부문은 고체산화물 연료전지 기술을 기반으로 발전용 연료전지 사업을 영위하고 있으며, 바이오부문은 바이오 진단사업 투자 등의 사업을 영위하고 있음.",2703,KOSDAQ
201490,미투온,소프트웨어 개발 및 공급업,"동사는 2010년 5월 26일 온라인ㆍ모바일 게임 개발 및 서비스를 주 사업목적으로 설립되었음. 자회사 고스트스튜디오는 캐주얼 게임과 소셜 슬롯 등 모바일/PC게임 포트폴리오를 제작하여 전세계에 서비스하고 있음. 나아가 웹툰, 드라마 등 다양한 장르의 콘텐츠 제작 및 퍼블리싱 사업을 전개함. 북미 시장의 경쟁력 강화 및 시너지 극대화를 위하여 2017년 11월 29일 고스트스튜디오의 지분 50.1%를 인수하는 계약을 체결함.",603,KOSDAQ
053030,바이넥스,의약품 제조업,"1957년 12월에 설립되어 2000년 4월 바이넥스로 상호를 변경하였으며 2001년 7월 코스닥시장에서 매매거래가 개시되었음. 국내 대부분의 제약 기업 및 바이오 기업이 개발하고 있는 바이오 의약품의 개발 및 생산을 수행하고 있음. 동사는 2009년 송도 공장(한국생물산업기술실용화센터, KBCC) 민간 위탁 경영을 시작으로 CDMO 사업을 영위하며, 다수의 바이오 의약품 개발 과제를 성공적으로 수행하였음.",5596,KOSDAQ
323990,박셀바이오,자연과학 및 공학 연구개발업,"항암면역치료제를 연구ㆍ개발하는 바이오텍 회사임. 효과적인 항암면역치료를 도모하기 위해 하기와 같이 면역시스템에서 최상의 효과를 발휘할 수 있는 대표적인 구성 요소로 파이프라인을 구성함. Vax-NK 항암면역치료 플랫폼과  Vax-DC 항암면역치료 플랫폼, CAR-T 치료제와 CAR-NK 치료제인 Vax-CAR 항암면역치료제 플랫폼 등 다양한 면역세포를 활용한 항암면역치료 플랫폼을 보유함.",2656,KOSDAQ
046310,백금T&A,통신 및 방송 장비 제조업,"1996년 12월 17일 설립되었으며, 현재  통신기기 제조업을 주 업종으로 하고 있음. 동사는 무전기, 블랙박스, RDVR콤보로 4가지 제품군을 주요사업으로 영위하고 있으며, 온라인가맹점 중개업의 사업을 영위하는 종속회사가 있으나 준비단계에 있음. 레이더디텍터(RD), 무전기(TWR), 블랙박스, RDVR콤보를 ODM식으로 필리핀 현지 공장에서 생산 판매함.",369,KOSDAQ
199480,뱅크웨어글로벌,소프트웨어 개발 및 공급업,"은행 및 금융회사를 대상으로 코어시스템 소프트웨어를 공급하는 금융 소프트웨어 전문 기업임. 금융기관의 고객 및 상품 정보를 관리하고, 여신, 할부금융, 카드 등 금융상품 거래를 높은 신뢰도와 성능, 안정성을 갖고 처리하는 코어금융 소프트웨어를 자체 기술로 개발하여 국내외 100여 금융기관에 공급함. 동사 소프트웨어를 기반으로 금융회사의 코어시스템 구축을 위한 컨설팅부터 시스템 설계, 구축, 운영까지 토탈 솔루션을 제공하고 있음.",608,KOSDAQ
438700,버넥트,소프트웨어 개발 및 공급업,"컴퓨터 비전 기반의 증강현실기술을 바탕으로 확장현실 기술 트렌드를 선도하며 산업현장의 문제를 해결할 수 있는 XR 솔루션을 전문적으로 개발함. 자체 개발 트랙 프레임워크에서 기인하는 확장성, 자체 콘텐츠 파일 포맷의 독립성, 멀티 플랫폼을 지원하는 사용성, 멀티 인프라 지원에 기반하는 운영성을 가짐. 세계적인 수준의 컴퓨터 비전기술을 이용하여 현실세계와 가상세계를 실시간으로 연결하여 XR을 구현함.",320,KOSDAQ
406820,뷰티스킨,기타 화학제품 제조업,"동사는 '제조, 브랜드, 유통' 이라는 Total-Value Chain을 보유하고 있으며 북미와 중국에 유통하는 글로벌  종합 화장품 업체임. OEM/ODM 사업부문에서 cGMP 생산시설, 자체연구개발 능력, 대형고객사 확보, 유통/브랜드 부문과의 사업시너지라는 경쟁력을 갖춤. 자체 브랜드인 '유리드'는 식약처에서 대한민국 최초 유기농 천연 화장품으로 인증하였으며, 세계 유기농 화장품 인증기관인 '코스모스'에서도 인증받음.",402,KOSDAQ
064480,브리지텍,소프트웨어 개발 및 공급업,"1995년 3월 설립되어 2008년 6월 코스닥시장에 상장한 소프트웨어 전문업체. AI, 음성봇, 챗봇, 음성인식, 화자인식, AICC, IPCC, 클라우드 컨택센터(CSAP인증), IP기반의 유무선 멀티미디어 서비스 관련 소프트웨어를 자체 개발하여 업체에 콜센터 솔루션 공급. 동사 제품을 활용하여 인프라를 구축한 후 고객에게 임대하고 사용하는 기간동안 비용을 지급받는 클라우드 환경의 소프트웨어 임대서비스 사업을 영위하고 있음.",616,KOSDAQ
121800,비덴트,통신 및 방송 장비 제조업,"동사는 HD디지털 방송용 디스플레이의 개발, 제조 및 판매를 주요 사업으로 영위함. Tvlogic America. co., Ltd와 넥스토디아이 2개 회사를 연결대상 종속회사로 두고 있음. 미국의 Marshall Electronics, Flanders Scientific, Ikan, SmallHD 독일의 HD2Line, 영국의 Vutrix 등이 주요 경쟁사임. HD 디지털 방송용 디스플레이 글로벌 시장에서 소니에 이어 2위임.",2563,KOSDAQ
230980,비유테크놀러지,소프트웨어 개발 및 공급업,"2023년 10월 5일 임시주주총회에서 사명을 에이트원에서 비유테크놀러지로 변경함. 기술력과 전문인력을 기반으로 고객사의 맞춤형 콘텐츠를 제공하고 있으며, 다양한 컨소시엄에 참가하여 지속적인 레퍼런스를 확보하고 있음. VR, AR 등의 XR 콘텐츠 및 메타버스 플랫폼 개발과 종합군수지원(ILS), 가상훈련시스템, 시뮬레이터 등의 밀리터리(국방) 솔루션 개발, 핀테크 사업을 주요사업으로 하고 있음.",214,KOSDAQ
082920,비츠로셀,일차전지 및 이차전지 제조업,"동사는 리튬일차전지 중 가장 시장이 큰 Li/SOCl2 전지와 Li/MnO2(OEM)전지 분야를 주 사업영역으로 하고 있음. 리튬일차전지 시장에서 프랑스 사프트, 이스라엘 타디란에 이어 세계 3위을 기록하고 있음. 88년 미국 Greatbatch사로부터 기술제휴를 한 이후로 20년 이상의 기간 동안 리튬1차전지만을 연구, 개발해 왔으며 91년 이후로 양산을 시작해 현재까지 양산설비를 자체 개발해 오고 있음.",4746,KOSDAQ
069540,빛과전자,통신 및 방송 장비 제조업,"반도체 레이저, 포토 다이오드 및 양방향 송수신 모듈 등 광통신용 장치 및 광계측기 등의 제조판매를 목적으로 1998년 10월에 설립되어 2004년 2월에 코스닥 시장에 상장함. 10G Cooled 광모듈 제품군 확대, 40G FTTH 광모듈 제품군 확대 등의 신규 사업을 추진 중임. 2024년 3월 28일 정기주주총회 결의에 의거하여 상호를(주)라이트론에서 (주)빛과전자로 변경함.",753,KOSDAQ
439250,삼성스팩7호,금융 지원 서비스업,정보 없음,365,KOSDAQ
361670,삼영에스앤씨,전자부품 제조업,"동사는 그린뉴딜의 근간인 환경, 에너지 효율, 건강과 관련된 온도, 습도, 미세먼지, 가스 등 센서와 그 응용제품을 생산하고 있음. 기초 소자를 만드는 소재 합성, 자체 MEMS 반도체 공정에서부터 이를 이용한 트랜스미터 완제품에 이르는 일괄 공정을 수행할 수 있는 핵심 인력과 원천기술, 양산 능력을 보유함. 신규사업으로, 동사가 개발, 생산하는 센서등을 이용하여 보급형, 정밀 공기질 측정기등을 판매하는 디바이스 사업부문이 있음.",302,KOSDAQ
065570,삼영이엔씨,통신 및 방송 장비 제조업,"1978년 설립된 동사는 선박통신장비, 항해장비, 방산장비, 기타장비(어로 및 조타장비) 등 선박전자장비의 제조 및 판매를 주요 사업으로 하고 있음. 30여 기종 이상의 다양한 제품 포트폴리오를 확보하고 있으며 안정적인 국내 시장 기반을 바탕으로 해외 시장에서의 제품 다각화 및 서비스망 확충을 통해 사업 기반을 확대중임. 국제연합(UN) 산하 국제해사기구(IMO)가 주도하는 해양디지털화 시장을 적극 공략해 나갈 계획임.",313,KOSDAQ
038500,삼표시멘트,기타 비금속 광물제품 제조업,"지배회사인 동사 및 종속회사는 시멘트 사업을 영위하고 있으며 시멘트, 크링커, 석회석 등을 제조 및 판매하고 있음 레미콘사업 진출을 위하여 삼표레미콘을 설립하였으며, 2021년 9월 30일자로 삼표산업과 에스피네이처의 레미콘 사업부분을 인수 완료함. 배동환, 이원진 2인 각자대표체계로 전환. 삼표자원개발은 풍부한 매장량을 기반으로 한 시멘트의 주 원료인 양질의 석회석 생산량 전량을 삼표시멘트에 안정적으로 공급중임.",3486,KOSDAQ
042940,상지건설,건물 건설업,"1979년에 설립되었으며 부동산개발업, 건설업, 부동산 관련 용역업 등을 주요사업으로 영위하는 기업임. 2024년 3월 기업이미지 제고와 부동산 상품 브랜드와 상호의 구분을 위해 '상지건설'로 상호명 변경함. 동사는 고급주택 브랜드 '상지리츠빌', 프리미엄 고급주택 브랜드 '상지카일룸', 프리미엄 오피스텔 브랜드 ' 상지카일룸 M' 등의 브랜드와 상표권, 저작권 등을 보유중임.",231,KOSDAQ
063170,서울옥션,상품 중개업,"동사는 미술품 경매사업 등을 목적으로 1998년 12월 30일에 설립됐으며 2008년 7월 1일 코스닥시장에 상장됨. 동사는 소장자로부터 위탁받은 회화, 조각, 도자기 등 미술품을 경매나 중개를 통해 판매하거나, 동사가 직접 취득한 미술품(재고)을 개별판매 방식 등을 통해 판매. 본사 외에 강남지점을 운영하고 있으며, 2008년 11월 장흥, 추가로 2011년 6월 관훈동, 2014년 9월 장흥에 보관고를 설치.",1242,KOSDAQ
067370,선바이오,의약품 제조업,"동사는 1997년 7월 설립되었으며 2022년 10월 5일 코스닥 시장에 상장함. 설립 이후 20여년간 PEG라는 생체적합 고분자를 주 성분으로 하는 파생 물질인 “PEG 유도체 소재""를 다양한 형태로 디자인하여 합성, 생산 및 판매하고 있음. Intas Pharma사에 기술이전 한 Pegfilgrastim 바이오시밀러는암 환자용 호중구감소증 치료제이며 세계적으로 5조원의 시장을 형성하고 있음.",775,KOSDAQ
458650,성우,일차전지 및 이차전지 제조업,"동사는 1992년 설립된 이후 브라운관 TV용 전자총 부품 제조·판매 사업에서 2008년 이후 제품 다각화를 추진, 현재 2차전지 부품 제조·판매 사업으로 영위함. 글로벌 IT 기업 A사의 무선 이어폰용 초소형 배터리를 세계 최초로 개발한 LG에너지솔루션에 독점 개발한 탑갭 어셈블리 등을 공급함. 주로 LG에너지솔루션과 테슬라에 탑캡 어셈플리(Topcap Ass`y)를 납품하고 있음.",3656,KOSDAQ
